resource_code,source_path,original_id,new_id,target_file,target_section_id,fallback
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_002,PRECALC-UCEwdso3VL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_003,PRECALC-7gRMtKH6uV,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_004,PRECALC-XwJowfU5u1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_005,PRECALC-tMVqwPArTI,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_006,PRECALC-HApzK5Vkdl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-trigonometry-in-real-life.ptx,sec-trigonometry-in-real-life-ref_2-precalc-fs-id1165133215477,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_007,PRECALC-La09OIFMbi,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-trigonometry-in-real-life.ptx,sec-trigonometry-in-real-life-ref_2-precalc-fs-id1165133215477,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_009,PRECALC-8KlyXxaxkx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-trigonometry-in-real-life.ptx,sec-trigonometry-in-real-life-ref_2-precalc-fs-id1165133215477,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_211,PRECALC-cHtocNqXT1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_221,PRECALC-D1wr3Z9NEW,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_222,PRECALC-HtBVx2XzoJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_227,PRECALC-YGrQJmv3ph,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_228,PRECALC-EeIrUgBWT0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_230,PRECALC-6oZ5DQmcsb,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,Figure_08_02_231,PRECALC-b9dzwEAkm3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,xref
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165131837012,PRECALC-UbcCMEdW9w,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165132957157,PRECALC-HZ8UC8wXtK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165133088150,PRECALC-ZvbCMaC2r8,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165133236441,PRECALC-dlmXHsw269,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165133249121,PRECALC-U4w2Ngziqm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165133340980,PRECALC-I2jMDMApRA,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134068914,PRECALC-zSz9vejXJu,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134087532,PRECALC-KiM2rawhKX,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134130020,PRECALC-0oHZKEBVpF,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134212020,PRECALC-iGvI6JNquS,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,section
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134212028,PRECALC-9UvyMQzSIm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134239629,PRECALC-Z2kTX9Bgb3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134260427,PRECALC-lw4U2km3eH,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134260439,PRECALC-YgyRgcjSTO,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134272137,PRECALC-ML6j0DsOOH,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134272145,PRECALC-lGSi85YCG4,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134323614,PRECALC-1SkRkGkon2,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134331096,PRECALC-jyFMxTnmfH,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134370014,PRECALC-CEyvLf2uDj,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134383775,PRECALC-SS1DkDAKJC,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134384434,PRECALC-K0F6NBtxa3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134384446,PRECALC-UBfzbTJrKO,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134391076,PRECALC-BuHvkCjmzr,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134401629,PRECALC-5x7iMuuaW0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165134540068,PRECALC-5YBzAVn118,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135149921,PRECALC-YfXl8wa7o5,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135181803,PRECALC-bH2V3P7R91,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135185939,PRECALC-2jvHcElwZq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,note
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135186079,PRECALC-zo2syxUzUx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135186219,PRECALC-90xLsKMVOs,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135339571,PRECALC-HdHFty7AY8,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135354986,PRECALC-izb3xP358R,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135385603,PRECALC-lKnCNwGoRl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135385615,PRECALC-zU5TQldl7M,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135388769,PRECALC-W8np8CG67L,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135390787,PRECALC-OIANQ64V1K,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135400878,PRECALC-Mssn0crR5N,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135400887,PRECALC-7d5a8gocMJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135426388,PRECALC-U08S9nfV4S,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135442441,PRECALC-oXGAH39G0n,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135442507,PRECALC-93JBJJt9ao,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135450305,PRECALC-8g4gNyCm6P,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135450313,PRECALC-3n4Zf1kzaK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135483114,PRECALC-4IVzRlIF82,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135483123,PRECALC-vWP3yGbjnq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135500676,PRECALC-20WKwYApa6,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135502926,PRECALC-xFWFdPHngM,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135502934,PRECALC-qPO89cyJtt,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135505452,PRECALC-gAecMDUSNC,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135512604,PRECALC-mnmONAb2pp,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135525909,PRECALC-wxmFNB90tp,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135545530,PRECALC-oRNsBcKLJv,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135556651,PRECALC-leBgNTtomD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135600236,PRECALC-imlmSntq8X,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135600244,PRECALC-JnElBGRzsY,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135659154,PRECALC-955yBoaPBC,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135698484,PRECALC-jX39ydKP0n,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165135707288,PRECALC-KqRSYTsIxf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137450863,PRECALC-pLhJOch1hG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137507971,PRECALC-SJJY9nTOkl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137507980,PRECALC-ntsPe1CE2N,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,media
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137605779,PRECALC-nK43dNAEaH,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,note
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137641714,PRECALC-126DP5NNKb,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,note
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137696000,PRECALC-K84uQgawqn,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137731858,PRECALC-ca5iKkDZOD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137734372,PRECALC-LavL5jRuqB,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,note
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137827752,PRECALC-KVT9vfE79v,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,fs-id1165137921488,PRECALC-vcpWoShjzm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-exercise-precalc-fs-id1165134212020,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,ti_08_02_01,PRECALC-c5J5RW5OyR,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,exercise
PRECALC,PRECALC/modules/m49405/index.cnxml,ti_08_02_02,PRECALC-tQsNFHr4AQ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/12-trigonometry-ii/sec-cosine-rule.ptx,sec-cosine-rule-ref_1-precalc-fs-id1165135190782,exercise
PRECALC,PRECALC/modules/m49420/index.cnxml,Example_09_01_02,PRECALC-wKHCf24TiF,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-ref_1-precalc-fs-id1165134573832,example
PRECALC,PRECALC/modules/m49420/index.cnxml,Figure_09_01_012,PRECALC-OTrBSC5qJE,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-ref_1-precalc-fs-id1165134573832,xref
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165131863011,PRECALC-gwGf3Dw0fJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-exercise-precalc-fs-id1165135186955,exercise
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165132036982,PRECALC-RstnzPDfgn,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-ref_1-precalc-fs-id1165134573832,note
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165132923031,PRECALC-Ktkrdg25Aa,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-exercise-precalc-fs-id1165135186955,exercise
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165133184270,PRECALC-EZGX85Dmut,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-ref_1-precalc-fs-id1165134573832,note
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165133232439,PRECALC-V7P5UDiJjQ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-exercise-precalc-fs-id1165135186955,exercise
PRECALC,PRECALC/modules/m49420/index.cnxml,fs-id1165133393400,PRECALC-2mSD1gJA6j,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-solving-simultaneous-equations-graphically.ptx,sec-solving-simultaneous-equations-graphically-exercise-precalc-fs-id1165135186955,exercise
