collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path,resource
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,3,m49372,Unit Circle: Sine and Cosine Functions,section,22,2,fs-id1165137400274,Extensions,PRECALC/modules/m49372/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49372/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,3,m49372,Unit Circle: Sine and Cosine Functions,section,23,2,fs-id1165137730454,Real-World Applications,PRECALC/modules/m49372/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49372/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,module,,,,,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,1,1,fs-id1165135437156,"Finding Exact Values of the Trigonometric Functions Secant, Cosecant, Tangent, and Cotangent",PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,2,1,fs-id1165134284490,"Using Reference Angles to Evaluate Tangent, Secant, Cosecant, and Cotangent",PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,3,1,fs-id1165137404616,Using Even and Odd Trigonometric Functions,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,4,1,fs-id1165134267806,Recognizing and Using Fundamental Identities,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,5,2,fs-id1165137732163,Alternate Forms of the Pythagorean Identity,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,6,1,fs-id1165137934400,Evaluating Trigonometric Functions with a Calculator,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,7,1,fs-id1165137938685,Key Equations,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,8,1,fs-id1165137832791,Key Concepts,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,9,1,fs-id1165137846398,Section Exercises,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,10,2,fs-id1165137846402,Verbal,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,11,2,fs-id1165137428178,Algebraic,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,12,2,fs-id1165134567983,Graphical,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,13,2,fs-id1165137901246,Technology,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,14,2,fs-id1165135481184,Extensions,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,4,m49374,The Other Trigonometric Functions,section,15,2,fs-id1165137817399,Real-World Applications,PRECALC/modules/m49374/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49374/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,module,,,,,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,1,1,fs-id1165137547549,Using Right Triangles to Evaluate Trigonometric Functions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,2,2,fs-id1165137784426,Understanding Right Triangle Relationships,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,3,2,fs-id1165134199461,Relating Angles and Their Functions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,4,2,fs-id1165137810878,Finding Trigonometric Functions of Special Angles Using Side Lengths,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,5,2,fs-id1165137409403,Using Equal Cofunction of Complements,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,6,2,fs-id1165137639938,Using Trigonometric Functions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,7,2,fs-id1165137658230,Using Right Triangle Trigonometry to Solve Applied Problems,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,8,1,fs-id1165135186669,Key Equations,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,9,1,fs-id1165137481899,Key Concepts,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,10,1,fs-id1165135458650,Section Exercises,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,11,2,fs-id1165137736563,Verbal,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,12,2,fs-id1165135406939,Algebraic,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,13,2,fs-id1165137450999,Graphical,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,14,2,fs-id1165137736877,Technology,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,15,2,fs-id1165137603593,Extensions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,16,2,fs-id1165137730425,Real-World Applications,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,17,1,fs-id1165137627082,Review Exercises,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,18,2,fs-id1165135160073,Angles,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,19,2,fs-id1165137598589,Unit Circle: Sine and Cosine Functions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,20,2,fs-id1165137668652,The Other Trigonometric Functions,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,21,2,fs-id1165137911687,Right Triangle Trigonometry,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,5,Trigonometric Functions,Trigonometric Functions,5,m49384,Right Triangle Trigonometry,section,22,1,fs-id1165137668291,Practice Test,PRECALC/modules/m49384/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49384/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,1,m49386,Introduction to Periodic Functions,module,,,,,PRECALC/modules/m49386/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49386/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,module,,,,,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,1,1,fs-id1165135169322,Graphing Sine and Cosine Functions,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,2,1,fs-id1165134032223,Investigating Sinusoidal Functions,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,3,2,fs-id1165135458566,Determining the Period of Sinusoidal Functions,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,4,2,fs-id1165135699141,Determining Amplitude,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,5,1,fs-id1165137834807,Analyzing Graphs of Variations of y = sin x and y = cos x,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,6,1,fs-id1165137735424,Graphing Variations of y = sin x and y = cos x,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,7,1,fs-id1165137939840,Using Transformations of Sine and Cosine Functions,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,8,1,fs-id1165137574576,Key Equations,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,9,1,fs-id1165137540392,Key Concepts,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,10,1,fs-id1165137842570,Section Exercises,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,11,2,fs-id1165137475812,Verbal,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,12,2,fs-id1165137663688,Graphical,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,13,2,fs-id1165134043561,Algebraic,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,14,2,fs-id1165137638455,Technology,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,2,m49387,Graphs of the Sine and Cosine Functions,section,15,2,fs-id1165135333770,Real-World Applications,PRECALC/modules/m49387/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49387/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,module,,,,,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,1,1,fs-id1321556,Analyzing the Graph of y = tan x,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,2,1,fs-id1678025,Graphing Variations of y = tan x,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,3,2,fs-id1430247,Graphing One Period of a Stretched or Compressed Tangent Function,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,4,2,fs-id1464435,Graphing One Period of a Shifted Tangent Function,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,5,1,fs-id1653007,Analyzing the Graphs of y = sec x and y = cscx,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,6,1,fs-id1670966,Graphing Variations of y = sec x and y= csc x,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,7,1,fs-id1232916,Analyzing the Graph of y = cot x,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,8,1,fs-id1352247,Graphing Variations of y = cot x,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,9,1,fs-id1461208,Using the Graphs of Trigonometric Functions to Solve Real-World Problems,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,10,1,fs-id1526416,Key Equations,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,11,1,fs-id1693998,Key Concepts,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,12,1,fs-id878869,Section Exercises,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,13,2,fs-id878873,Verbal,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,14,2,fs-id1608979,Algebraic,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,15,2,fs-id1513346,Graphical,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,16,2,fs-id1678301,Technology,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,3,m49389,Graphs of the Other Trigonometric Functions,section,17,2,fs-id1526988,Real-World Applications,PRECALC/modules/m49389/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49389/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,module,,,,,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,1,1,fs-id1165135296329,"Understanding and Using the Inverse Sine, Cosine, and Tangent Functions",PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,2,1,fs-id1165135364545,"Finding the Exact Value of Expressions Involving the Inverse Sine, Cosine, and Tangent Functions",PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,3,1,fs-id1165135416507,Using a Calculator to Evaluate Inverse Trigonometric Functions,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,4,1,fs-id1165132971652,Finding Exact Values of Composite Functions with Inverse Trigonometric Functions,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,5,2,fs-id1165135173155,Evaluating Compositions of the Form f(f−1(y)) and f−1(f(x)),PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,6,2,fs-id1165135149890,Evaluating Compositions of the Form f−1(g(x)),PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,7,2,fs-id1165137843168,Evaluating Compositions of the Form f(g−1(x)),PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,8,1,fs-id1165134282154,Key Concepts,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,9,1,fs-id1165135621936,Section Exercises,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,10,2,fs-id1165135621940,Verbal,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,11,2,fs-id1165133249100,Algebraic,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
precalculus-2e,6,Periodic Functions,Periodic Functions,4,m49390,Inverse Trigonometric Functions,section,12,2,fs-id1165134081136,Extensions,PRECALC/modules/m49390/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49390/index.cnxml
